iter	RMSE
3219	1.228544541
3220	1.228486101
3221	1.228462044
3222	1.22836307
3223	1.228295684
3224	1.228230261
3225	1.228123174
3226	1.228097894
3227	1.228057348
3228	1.228028422
3229	1.227923911
3230	1.227753854
3231	1.227690957
3232	1.227676723
3233	1.227571835
3234	1.227413465
3235	1.227300674
3236	1.227258958
3237	1.227189401
3238	1.227155791
3239	1.227041331
3240	1.226984945
3241	1.226957368
3242	1.226906326
3243	1.226788809
3244	1.226699617
3245	1.226606171
3246	1.226565421
3247	1.226480373
3248	1.226413781
3249	1.226371868
3250	1.226320591
3251	1.226223562
3252	1.226122648
3253	1.226094342
3254	1.226055953
3255	1.226037752
3256	1.22601023
3257	1.226005512
3258	1.226001455
3259	1.225998466
3260	1.225934941
3261	1.225891776
3262	1.22584628
3263	1.22572933
3264	1.225687426
3265	1.225624864
3266	1.225521456
3267	1.225510787
3268	1.225414953
3269	1.22535865
3270	1.225271091
3271	1.225189208
3272	1.225168674
3273	1.22499996
3274	1.224921385
3275	1.224788512
3276	1.224753855
3277	1.224491104
3278	1.224373301
3279	1.224305323
3280	1.224297584
3281	1.224191707
3282	1.224122945
3283	1.224076141
3284	1.223913907
3285	1.223872374
3286	1.223869281
3287	1.223779177
3288	1.223650955
3289	1.223629447
3290	1.223482923
3291	1.223455853
3292	1.223343884
3293	1.223297401
3294	1.223279942
3295	1.22315615
3296	1.223001083
3297	1.222979696
3298	1.222968082
3299	1.222915429
3300	1.222829091
3301	1.222762073
3302	1.222753255
3303	1.222725368
3304	1.222675946
3305	1.222545032
3306	1.222509275
3307	1.222493883
3308	1.222438445
3309	1.222396537
3310	1.222347223
3311	1.22229199
3312	1.222171365
3313	1.222114647
3314	1.221982973
3315	1.221836498
3316	1.221724758
3317	1.221532975
3318	1.221398033
3319	1.221376407
3320	1.221338003
3321	1.22128827
3322	1.221100046
3323	1.22105301
3324	1.220997894
3325	1.220964912
3326	1.220912043
3327	1.220723502
3328	1.220671798
3329	1.220646652
3330	1.220638299
3331	1.220626714
3332	1.220573029
3333	1.220520282
3334	1.220510942
3335	1.220439305
3336	1.220378488
3337	1.220240763
3338	1.220189099
3339	1.220166164
3340	1.220027032
3341	1.219841751
3342	1.219839535
3343	1.219827211
3344	1.219798867
3345	1.219630164
3346	1.219615764
3347	1.21959647
3348	1.219439936
3349	1.219331379
3350	1.219235381
3351	1.219078128
3352	1.219031675
3353	1.218973278
3354	1.21891744
3355	1.218880394
3356	1.218844582
3357	1.218807929
3358	1.218733092
3359	1.218613318
3360	1.218577045
3361	1.218496637
3362	1.218475558
3363	1.218439624
3364	1.218366606
3365	1.218310905
3366	1.218289616
3367	1.218236188
3368	1.218207935
3369	1.218118871
3370	1.218033863
3371	1.217968412
3372	1.217954783
3373	1.217947443
3374	1.217793987
3375	1.217770024
3376	1.217711143
3377	1.217702035
3378	1.217664511
3379	1.217655975
3380	1.217590923
3381	1.217528072
3382	1.217422026
3383	1.217334323
3384	1.217265896
3385	1.217216868
3386	1.217064186
3387	1.217031221
3388	1.216915869
3389	1.216835125
3390	1.216778734
3391	1.216699968
3392	1.216626928
3393	1.216544993
3394	1.2164109
3395	1.216368996
3396	1.216357108
3397	1.216279614
3398	1.216253585
3399	1.216165522
3400	1.216135334
3401	1.215957953
3402	1.215851513
3403	1.215726595
3404	1.215686296
3405	1.215673583
3406	1.215605664
3407	1.215559799
3408	1.215521063
3409	1.215484192
3410	1.215418678
3411	1.215384699
3412	1.215381829
3413	1.215293678
3414	1.215267527
3415	1.215186041
3416	1.215104123
3417	1.215054431
3418	1.215027689
3419	1.215013452
3420	1.214963568
3421	1.214768244
3422	1.214727722
3423	1.214662665
3424	1.214565434
3425	1.21456257
3426	1.214543012
3427	1.214437387
3428	1.214350692
3429	1.214333029
3430	1.214274938
3431	1.214246802
3432	1.214163122
3433	1.214117081
3434	1.213965744
3435	1.213945237
3436	1.213878743
3437	1.213849294
3438	1.213767866
3439	1.213740419
3440	1.213660999
3441	1.213475135
3442	1.213464489
3443	1.213375297
3444	1.213358168
3445	1.213335485
3446	1.213321997
3447	1.213236174
3448	1.213213256
3449	1.213159817
3450	1.213059776
3451	1.21303599
3452	1.212994869
3453	1.212946397
3454	1.212841782
3455	1.212807243
3456	1.212803648
3457	1.212738261
3458	1.212608132
3459	1.21255481
3460	1.212505609
3461	1.212406907
3462	1.212363952
3463	1.212325222
3464	1.212271067
3465	1.212235258
3466	1.212099308
3467	1.21203021
3468	1.212010094
3469	1.211943925
3470	1.211924001
3471	1.211896542
3472	1.211873506
3473	1.211795283
3474	1.211729403
3475	1.211646823
3476	1.211613812
3477	1.211544107
3478	1.211483217
3479	1.21143647
3480	1.211401693
3481	1.21131628
3482	1.211264649
3483	1.211120201
3484	1.211090448
3485	1.210996474
3486	1.210977877
3487	1.210885954
3488	1.210875755
3489	1.210812787
3490	1.210795953
3491	1.210724322
3492	1.21060222
3493	1.210444698
3494	1.210437627
3495	1.21034061
3496	1.210315701
3497	1.210263874
3498	1.210257858
3499	1.210178957
3500	1.21006682
3501	1.210031572
3502	1.20998074
3503	1.209933156
3504	1.209894864
3505	1.209852369
3506	1.209778181
3507	1.209481753
3508	1.209387449
3509	1.209367493
3510	1.209291671
3511	1.209254831
3512	1.209222852
3513	1.209170075
3514	1.209125803
3515	1.209052155
3516	1.208950909
3517	1.208899588
3518	1.208889035
3519	1.208831508
3520	1.208761397
3521	1.208717782
3522	1.208666872
3523	1.208605048
3524	1.208602688
3525	1.208574225
3526	1.208474878
3527	1.208412104
3528	1.208377591
3529	1.208340649
3530	1.208321716
3531	1.20830935
3532	1.208228743
3533	1.208158778
3534	1.208054039
3535	1.2079713
3536	1.207885702
3537	1.207787961
3538	1.207747204
3539	1.207586246
3540	1.207575529
3541	1.207524769
3542	1.207497396
3543	1.207333431
3544	1.207221186
3545	1.207115843
3546	1.207060284
3547	1.206889849
3548	1.20681785
3549	1.206814617
3550	1.206672984
3551	1.206648834
3552	1.20662225
3553	1.206602471
3554	1.206489998
3555	1.206445887
3556	1.206401635
3557	1.206325583
3558	1.206250798
3559	1.206186261
3560	1.206095897
3561	1.206084953
3562	1.206037328
3563	1.206008627
3564	1.205924427
3565	1.205894036
3566	1.20585892
3567	1.205816778
3568	1.205739324
3569	1.205670709
3570	1.205657665
3571	1.20563403
3572	1.205587684
3573	1.205451504
3574	1.205365142
3575	1.205229634
3576	1.205188596
3577	1.205060215
3578	1.204918958
3579	1.204904793
3580	1.204851194
3581	1.204814135
3582	1.204788904
3583	1.204696116
3584	1.204645718
3585	1.204613999
3586	1.204585111
3587	1.204571079
3588	1.204524531
3589	1.204486019
3590	1.204463133
3591	1.204452282
3592	1.204396377
3593	1.204310378
3594	1.204277237
3595	1.204250864
3596	1.20419605
3597	1.204134942
3598	1.204022109
3599	1.204015042
3600	1.203980857
3601	1.203960095
3602	1.203857338
3603	1.20378593
3604	1.203777533
3605	1.203725905
3606	1.203707801
3607	1.203623074
3608	1.203607337
3609	1.203553608
3610	1.203513474
3611	1.203497117
3612	1.203420318
3613	1.203390203
3614	1.203304056
3615	1.203255749
3616	1.203124046
3617	1.203043429
3618	1.203035088
3619	1.203000754
3620	1.202937313
3621	1.20289676
3622	1.202869028
3623	1.202754855
3624	1.202711255
3625	1.202664977
3626	1.202603431
3627	1.202573594
3628	1.202510553
3629	1.202376716
3630	1.202310991
3631	1.202107832
3632	1.202057791
3633	1.201903973
3634	1.201836104
3635	1.201797531
3636	1.201769696
3637	1.201762018
3638	1.201704628
3639	1.201690708
3640	1.201662349
3641	1.201557437
3642	1.201518008
3643	1.201508918
3644	1.201421327
3645	1.201363628
3646	1.201313724
3647	1.201270827
3648	1.201244852
3649	1.201236993
3650	1.201196504
3651	1.201143442
3652	1.201033899
3653	1.201025043
3654	1.201002523
3655	1.200945202
3656	1.200862348
3657	1.20082072
3658	1.200804903
3659	1.20076595
3660	1.20075128
3661	1.200688632
3662	1.200556751
3663	1.200511879
3664	1.200408351
3665	1.200325367
3666	1.200320868
3667	1.200286685
3668	1.200261992
3669	1.200200206
3670	1.200120909
3671	1.200073745
3672	1.200022283
3673	1.200015425
3674	1.199891332
3675	1.199796455
3676	1.199759072
3677	1.199598952
3678	1.199561255
3679	1.199486485
3680	1.199410583
3681	1.199368681
3682	1.199367017
3683	1.19925287
3684	1.19920744
3685	1.199181568
3686	1.199163174
3687	1.199092869
3688	1.198950736
3689	1.198888935
3690	1.198837211
3691	1.198826677
3692	1.19880016
3693	1.19876159
3694	1.198705956
3695	1.198578471
3696	1.198510372
3697	1.198433948
3698	1.198372059
3699	1.198303001
3700	1.198286855
3701	1.198247854
3702	1.198126429
3703	1.198099211
3704	1.198051159
3705	1.198022023
3706	1.197880227
3707	1.197821373
3708	1.197795789
3709	1.197779452
3710	1.197699492
3711	1.197666042
3712	1.197612686
3713	1.197549734
3714	1.197480631
3715	1.19742075
3716	1.197303278
3717	1.19727184
3718	1.197247919
3719	1.197187096
3720	1.197167448
3721	1.19709146
3722	1.197018768
3723	1.19701428
3724	1.196823152
3725	1.196754136
3726	1.196645902
3727	1.196599564
3728	1.196540911
3729	1.196481905
3730	1.196407407
3731	1.196400953
3732	1.196274038
3733	1.196250657
3734	1.196110188
3735	1.196101666
3736	1.19604638
3737	1.195883943
3738	1.195816337
3739	1.195740029
3740	1.195730767
3741	1.195728004
3742	1.195714451
3743	1.195562255
3744	1.195502348
3745	1.195422752
3746	1.195317328
3747	1.1952697
3748	1.195119807
3749	1.195026428
3750	1.194976835
3751	1.194922829
3752	1.194895596
3753	1.194854095
3754	1.194668979
3755	1.194631932
3756	1.194601786
3757	1.194438674
3758	1.194421778
3759	1.194341635
3760	1.194333861
3761	1.194249965
3762	1.194140938
3763	1.194133608
3764	1.194108774
3765	1.193927026
3766	1.193903183
3767	1.193661825
3768	1.193497039
3769	1.193454979
3770	1.193427277
3771	1.193340759
3772	1.193273343
3773	1.193266432
3774	1.193257066
3775	1.193156174
3776	1.193048344
3777	1.192988627
3778	1.192924076
3779	1.192911853
3780	1.192896992
3781	1.192855616
3782	1.192695263
3783	1.192565396
3784	1.192547755
3785	1.192505688
3786	1.1924003
3787	1.192317719
3788	1.192306734
3789	1.19219996
3790	1.192152874
3791	1.192057172
3792	1.192047772
3793	1.192000307
3794	1.191922303
3795	1.191861458
3796	1.191823142
3797	1.191805878
3798	1.191793522
3799	1.191730008
3800	1.191588831
3801	1.191568602
3802	1.191560734
3803	1.191457402
3804	1.191370549
3805	1.191343627
3806	1.191311314
3807	1.19123385
3808	1.191220577
3809	1.191177269
3810	1.191104941
3811	1.191034559
3812	1.190992924
3813	1.190970807
3814	1.19089274
3815	1.190862892
3816	1.190841219
3817	1.190688343
3818	1.190582755
3819	1.190498956
3820	1.190426451
3821	1.190326383
3822	1.190310581
3823	1.190231431
3824	1.190123729
3825	1.190117582
3826	1.189667217
3827	1.189539646
3828	1.189478797
3829	1.189440274
3830	1.189311585
3831	1.189253447
3832	1.189190467
3833	1.18907443
3834	1.189066256
3835	1.188996875
3836	1.188854879
3837	1.188781583
3838	1.188688177
3839	1.188642871
3840	1.18856533
3841	1.188534034
3842	1.188518483
3843	1.188486971
3844	1.188485706
3845	1.188458389
3846	1.188376294
3847	1.188290252
3848	1.188271613
3849	1.188196669
3850	1.188191185
3851	1.188174196
3852	1.188119029
3853	1.188007591
3854	1.187837807
3855	1.187738451
3856	1.1875352
3857	1.187487368
3858	1.187449597
3859	1.18734983
3860	1.187216368
3861	1.187197814
3862	1.187177423
3863	1.187129469
3864	1.187088765
3865	1.187049714
3866	1.187044294
3867	1.187002462
3868	1.186893658
3869	1.186665214
3870	1.186600511
3871	1.186539412
3872	1.186481988
3873	1.186375983
3874	1.186350701
3875	1.186306608
3876	1.186251909
3877	1.186159236
3878	1.186112839
3879	1.186084109
3880	1.186013688
3881	1.185937319
3882	1.185916083
3883	1.185891334
3884	1.185765276
3885	1.185751921
3886	1.185741227
3887	1.18571269
3888	1.185662818
3889	1.185565424
3890	1.185533804
3891	1.185444284
3892	1.185370496
3893	1.185258496
3894	1.185240618
3895	1.185162493
3896	1.185152226
3897	1.185135094
3898	1.185095852
3899	1.185080343
3900	1.185034994
3901	1.184945866
3902	1.184856966
3903	1.184785743
3904	1.184756222
3905	1.184718977
3906	1.184664061
3907	1.184580681
3908	1.184574646
3909	1.184551565
3910	1.184423054
3911	1.18440595
3912	1.184206409
3913	1.184111944
3914	1.184044036
3915	1.183960782
3916	1.183931487
3917	1.18390839
3918	1.183803296
3919	1.18366183
3920	1.183528011
3921	1.183490288
3922	1.18345903
3923	1.183435814
3924	1.183374968
3925	1.183252357
3926	1.183161665
3927	1.183120027
3928	1.183101913
3929	1.183067807
3930	1.182984086
3931	1.182980104
3932	1.182927453
3933	1.182861886
3934	1.182846285
3935	1.182807829
3936	1.182749809
3937	1.182688544
3938	1.182641248
3939	1.182611667
3940	1.182564159
3941	1.182449474
3942	1.182442261
3943	1.182370711
3944	1.182307598
3945	1.182204641
3946	1.182004842
3947	1.181941676
3948	1.181880502
3949	1.18185208
3950	1.181819569
3951	1.181785102
3952	1.181669839
3953	1.181553957
3954	1.181503445
3955	1.181436268
3956	1.181415144
3957	1.181397052
3958	1.181319111
3959	1.181276134
3960	1.181251205
3961	1.181222828
3962	1.181126914
3963	1.18105635
3964	1.180984222
3965	1.180906278
3966	1.180697629
3967	1.180679465
3968	1.180672556
3969	1.180668176
3970	1.180607423
3971	1.180501163
3972	1.180395664
3973	1.180304704
3974	1.18027961
3975	1.180253522
3976	1.180186895
3977	1.180165194
3978	1.180147281
3979	1.180070022
3980	1.180042813
3981	1.179969042
3982	1.179953907
3983	1.179928507
3984	1.179885189
3985	1.179825424
3986	1.179794625
3987	1.179750846
3988	1.179718744
3989	1.179688838
3990	1.179626853
3991	1.179600817
3992	1.17955393
3993	1.179478822
3994	1.179405526
3995	1.179263698
3996	1.179206752
3997	1.179097334
3998	1.179054586
3999	1.179032791
4000	1.179015451
4001	1.178985257
4002	1.178954289
4003	1.178893413
4004	1.178858893
4005	1.178808373
4006	1.178752296
4007	1.178655431
4008	1.178625417
4009	1.178614258
4010	1.178453987
4011	1.17833364
4012	1.178231671
4013	1.178204865
4014	1.178163639
4015	1.178107786
4016	1.177991523
4017	1.177983241
4018	1.177919757
4019	1.177902254
4020	1.177802493
4021	1.177692076
4022	1.177603687
4023	1.177593421
4024	1.177537701
4025	1.177454159
4026	1.177394998
4027	1.17736604
4028	1.177191261
4029	1.177182258
4030	1.177047139
4031	1.176947965
4032	1.176923603
4033	1.17690134
4034	1.176772035
4035	1.176724851
4036	1.176629171
4037	1.176517407
4038	1.17640709
4039	1.176318354
4040	1.176210065
4041	1.176124455
4042	1.176096762
4043	1.176015924
4044	1.175942705
4045	1.175900313
4046	1.175804248
4047	1.175750438
4048	1.175744122
4049	1.175712201
4050	1.175623343
4051	1.175618526
4052	1.175567475
4053	1.175506491
4054	1.175471596
4055	1.175424663
4056	1.175353528
4057	1.175317035
4058	1.17527043
4059	1.17523823
4060	1.17518605
4061	1.175045091
4062	1.174994337
4063	1.174954647
4064	1.174950031
4065	1.174910028
4066	1.174797135
4067	1.17476863
4068	1.17476224
4069	1.174612895
4070	1.174579582
4071	1.174557738
4072	1.17451513
4073	1.174497795
4074	1.174452775
4075	1.174438026
4076	1.17437016
4077	1.174310912
4078	1.174278268
4079	1.174201594
4080	1.174067457
4081	1.17405693
4082	1.173937173
4083	1.173182712
4084	1.173138562
4085	1.173103478
4086	1.173089441
4087	1.173043651
4088	1.172995941
4089	1.172913513
4090	1.172859843
4091	1.172810366
4092	1.172774541
4093	1.172762048
4094	1.172675369
4095	1.172589425
4096	1.172517217
4097	1.172488747
4098	1.172436753
4099	1.172350442
4100	1.172306389
4101	1.172276616
4102	1.172246554
4103	1.172064062
4104	1.172012594
4105	1.171923549
4106	1.171896986
4107	1.171857309
4108	1.17172989
4109	1.171673869
4110	1.171463866
4111	1.171448446
4112	1.171394608
4113	1.171275617
4114	1.171190938
4115	1.171072685
4116	1.171054751
4117	1.171038873
4118	1.170949033
4119	1.170915691
4120	1.170849363
4121	1.170804231
4122	1.17078986
4123	1.170728244
4124	1.170638272
4125	1.170630235
4126	1.170594019
4127	1.170515139
4128	1.170483017
4129	1.170434853
4130	1.170397942
4131	1.170306148
4132	1.170226238
4133	1.170113179
4134	1.17006739
4135	1.17005671
4136	1.169996641
4137	1.169881959
4138	1.169860865
4139	1.169857523
4140	1.16979515
4141	1.169725548
4142	1.169669611
4143	1.169599631
4144	1.169575419
4145	1.169539053
4146	1.169434171
4147	1.16937216
4148	1.169348858
4149	1.169225758
4150	1.169172904
4151	1.169163849
4152	1.169047073
4153	1.169008433
4154	1.168910877
4155	1.168830043
4156	1.168765831
4157	1.168764989
4158	1.168720915
4159	1.168678542
4160	1.168629209
4161	1.168619795
4162	1.168446279
4163	1.168427567
4164	1.168395844
4165	1.16835717
4166	1.168346473
4167	1.168321622
4168	1.168291533
4169	1.168172497
4170	1.168148969
4171	1.168108638
4172	1.167862095
4173	1.1677875
4174	1.167670308
4175	1.167568802
4176	1.167557258
4177	1.167553402
4178	1.167495939
4179	1.167489845
4180	1.167392412
4181	1.167308468
4182	1.16725426
4183	1.167217274
4184	1.167110352
4185	1.16702909
4186	1.166934773
4187	1.16686255
4188	1.166773608
4189	1.166669513
4190	1.166628811
4191	1.166580935
4192	1.16656889
4193	1.166510697
4194	1.166428271
4195	1.166306054
4196	1.166296442
4197	1.166276812
4198	1.166257044
4199	1.166181458
4200	1.166106456
4201	1.166084317
4202	1.166060456
4203	1.166013909
4204	1.165972427
4205	1.165927708
4206	1.165858805
4207	1.165834479
4208	1.165806373
4209	1.165756957
4210	1.16571277
4211	1.165675715
4212	1.165609639
4213	1.165459862
4214	1.165447984
4215	1.16535122
4216	1.165288147
4217	1.165213502
4218	1.165030418
4219	1.164904622
4220	1.164742116
4221	1.164633704
4222	1.164570644
4223	1.164514745
4224	1.164468728
4225	1.164417201
4226	1.164401574
4227	1.164336749
4228	1.164302468
4229	1.164258896
4230	1.164224066
4231	1.164197028
4232	1.16416867
4233	1.164068434
4234	1.163949173
4235	1.163900075
4236	1.163856336
4237	1.163847848
4238	1.163763743
4239	1.163752216
4240	1.163742044
4241	1.163646714
4242	1.163614007
4243	1.163568583
4244	1.163515034
4245	1.16350268
4246	1.163491684
4247	1.163438059
4248	1.163404662
4249	1.163312737
4250	1.163281291
4251	1.163219305
4252	1.163181349
4253	1.163135314
4254	1.163119198
4255	1.163053717
4256	1.163032641
4257	1.163001425
4258	1.162901037
4259	1.162818975
4260	1.162812442
4261	1.162771281
4262	1.16272868
4263	1.16266741
4264	1.162596982
4265	1.162435304
4266	1.162432467
4267	1.162400215
4268	1.162318511
4269	1.162273223
4270	1.162252341
4271	1.162186664
4272	1.162142395
4273	1.162043264
4274	1.16195746
4275	1.161886502
4276	1.161854018
4277	1.161777592
4278	1.161706189
4279	1.16155652
4280	1.161492901
4281	1.161459993
4282	1.161378076
4283	1.161137325
4284	1.161073529
4285	1.161044395
4286	1.161023776
4287	1.160940049
4288	1.160870106
4289	1.160737598
4290	1.160712726
4291	1.160692733
4292	1.160615653
4293	1.160584594
4294	1.160549228
4295	1.160473086
4296	1.160402864
4297	1.160393016
4298	1.160352028
4299	1.160313484
4300	1.16029626
4301	1.16026378
4302	1.160194578
4303	1.160176541
4304	1.160133739
4305	1.160109027
4306	1.159995856
4307	1.159965004
4308	1.159902482
4309	1.159849805
4310	1.159848353
4311	1.159722305
4312	1.159639838
4313	1.159584032
4314	1.15955
4315	1.159504029
4316	1.159494317
4317	1.1594306
4318	1.159375748
4319	1.1593148
4320	1.159256837
4321	1.159220274
4322	1.159150078
4323	1.159051685
4324	1.159009467
4325	1.158799393
4326	1.158755308
4327	1.158655418
4328	1.15856446
4329	1.15852955
4330	1.15851065
4331	1.158432277
4332	1.158309993
4333	1.157795561
4334	1.157640249
4335	1.157486758
4336	1.15747417
4337	1.157334643
4338	1.157295441
4339	1.157288203
4340	1.157286049
4341	1.15719898
4342	1.157170067
4343	1.157123017
4344	1.157093947
4345	1.157006504
4346	1.156975746
4347	1.15693884
4348	1.156883266
4349	1.156812856
4350	1.156726564
4351	1.156643083
4352	1.156619513
4353	1.156585108
4354	1.156561219
4355	1.156547722
4356	1.156456877
4357	1.156436329
4358	1.156381591
4359	1.156365502
4360	1.156341998
4361	1.156335073
4362	1.156280701
4363	1.156270037
4364	1.1562333
4365	1.156175487
4366	1.156118909
4367	1.155999024
4368	1.155943057
4369	1.155913302
4370	1.155893353
4371	1.155811721
4372	1.155739321
4373	1.155686701
4374	1.155595537
4375	1.155488687
4376	1.155450855
4377	1.155426013
4378	1.155371745
4379	1.155275519
4380	1.155144805
4381	1.155075465
4382	1.15497627
4383	1.154867014
4384	1.154794326
4385	1.154674841
4386	1.154570311
4387	1.154334511
4388	1.154324463
4389	1.154320824
4390	1.154315449
4391	1.154297218
4392	1.154199614
4393	1.154037965
4394	1.154007066
4395	1.153956248
4396	1.153911522
4397	1.153885146
4398	1.153867598
4399	1.153760424
4400	1.153698969
4401	1.153591717
4402	1.153525896
4403	1.153494134
4404	1.153368948
4405	1.153352717
4406	1.15325721
4407	1.153197166
4408	1.153191527
4409	1.153120988
4410	1.153092784
4411	1.153070686
4412	1.153044871
4413	1.15284653
4414	1.152829968
4415	1.152797269
4416	1.152727938
4417	1.152715396
4418	1.152690273
4419	1.15265847
4420	1.152575865
4421	1.152477209
4422	1.152361376
4423	1.152195599
4424	1.152171052
4425	1.152115619
4426	1.152101506
4427	1.152029847
4428	1.152010575
4429	1.151831652
4430	1.151738138
4431	1.151675416
4432	1.151649991
4433	1.151591172
4434	1.151574865
4435	1.151541003
4436	1.15147423
4437	1.151378741
4438	1.151242962
4439	1.151214997
4440	1.15118144
4441	1.151061727
4442	1.151042092
4443	1.151005992
4444	1.150982818
4445	1.150880297
4446	1.15085426
4447	1.150808657
4448	1.150726305
4449	1.150691946
4450	1.15064194
4451	1.150579948
4452	1.150504599
4453	1.150448787
4454	1.150426081
4455	1.150335282
4456	1.150238547
4457	1.150200346
4458	1.150122816
4459	1.150037214
4460	1.149950896
4461	1.149904312
4462	1.149860649
4463	1.149793178
4464	1.149631657
4465	1.149582841
4466	1.149564826
4467	1.149463373
4468	1.149458534
4469	1.149333768
4470	1.149269474
4471	1.149167767
4472	1.149105379
4473	1.149035683
4474	1.149018565
4475	1.149010855
4476	1.149006934
4477	1.148906803
4478	1.148798596
4479	1.148761949
4480	1.148712328
4481	1.148652529
4482	1.148629908
4483	1.148624183
4484	1.148600378
4485	1.148552866
4486	1.148545073
4487	1.148489623
4488	1.1484396
4489	1.148400778
4490	1.148355176
4491	1.148292313
4492	1.148291242
4493	1.14826442
4494	1.148188988
4495	1.148166251
4496	1.148130149
4497	1.148099873
4498	1.147987441
4499	1.147941733
4500	1.147839017
4501	1.147776461
4502	1.147758629
4503	1.147588203
4504	1.14750047
4505	1.147411418
4506	1.147347164
4507	1.147323317
4508	1.147209767
4509	1.147042196
4510	1.146973964
4511	1.146954481
4512	1.146859482
4513	1.146817483
4514	1.146809026
4515	1.146731251
4516	1.146649973
4517	1.146590646
4518	1.146586714
4519	1.146568435
4520	1.146547975
4521	1.146527642
4522	1.146525146
4523	1.146461242
4524	1.146409999
4525	1.146328166
4526	1.146278142
4527	1.146213
4528	1.146102083
4529	1.146025934
4530	1.145953257
4531	1.145945123
4532	1.145816809
4533	1.145745365
4534	1.14570244
4535	1.145608683
4536	1.145557746
4537	1.145461549
4538	1.145390225
4539	1.145316586
4540	1.145252967
4541	1.145244262
4542	1.145215574
4543	1.145181764
4544	1.145160904
4545	1.145053258
4546	1.144996846
4547	1.144813664
4548	1.144760205
4549	1.14470656
4550	1.144681506
4551	1.144603658
4552	1.144559826
4553	1.144514477
4554	1.144469813
4555	1.144433423
4556	1.144400326
4557	1.144356847
4558	1.144231959
4559	1.144189652
4560	1.144168234
4561	1.144161386
4562	1.144073716
4563	1.144061854
4564	1.144050166
4565	1.144002527
4566	1.143969756
4567	1.143955588
4568	1.143895531
4569	1.143834442
4570	1.143736263
4571	1.143676435
4572	1.143618469
4573	1.143536691
4574	1.143467711
4575	1.143451839
4576	1.143399161
4577	1.143364916
4578	1.143294234
4579	1.143141359
4580	1.143117638
4581	1.143091424
4582	1.14304604
4583	1.142979213
4584	1.142927393
4585	1.142875044
4586	1.142807058
4587	1.142759823
4588	1.142673217
4589	1.142600657
4590	1.14257053
4591	1.142506361
4592	1.142459098
4593	1.14240622
4594	1.142157855
4595	1.142135302
4596	1.142066384
4597	1.141977804
4598	1.141901568
4599	1.141876427
4600	1.14176901
4601	1.141751667
4602	1.141730541
4603	1.14168333
4604	1.141574383
4605	1.141554037
4606	1.141534535
4607	1.141534208
4608	1.141426075
4609	1.141346758
4610	1.141332212
4611	1.141306175
4612	1.141205309
4613	1.141143749
4614	1.141092676
4615	1.141003861
4616	1.14096544
4617	1.14087494
4618	1.140805814
4619	1.140720059
4620	1.140691745
4621	1.140671647
4622	1.140654061
4623	1.140643238
4624	1.140620984
4625	1.140555979
4626	1.140542048
4627	1.140519238
4628	1.140450414
4629	1.140414664
4630	1.140351837
4631	1.140301183
4632	1.140257703
4633	1.140241078
4634	1.140214629
4635	1.140206482
4636	1.140160166
4637	1.140041559
4638	1.13998737
4639	1.139934341
4640	1.139924303
4641	1.139847513
4642	1.139784821
4643	1.139719574
4644	1.139691536
4645	1.139587944
4646	1.13956016
4647	1.139444448
4648	1.139330113
4649	1.139245991
4650	1.139208218
4651	1.139178043
4652	1.13915123
4653	1.13910064
4654	1.139098337
4655	1.139085851
4656	1.1390689
4657	1.139024238
4658	1.138967497
4659	1.138823793
4660	1.138725419
4661	1.138704069
4662	1.138670668
4663	1.138648004
4664	1.138605018
4665	1.138541655
4666	1.138485765
4667	1.138460695
4668	1.138439261
4669	1.138274511
4670	1.138169245
4671	1.138143372
4672	1.138018575
4673	1.137977452
4674	1.13792807
4675	1.137910298
4676	1.137885249
4677	1.137843507
4678	1.137837573
4679	1.137783203
4680	1.137721441
4681	1.1376574
4682	1.137568368
4683	1.137525637
4684	1.137503539
4685	1.137496949
4686	1.137461195
4687	1.137445375
4688	1.137329379
4689	1.137265599
4690	1.137252159
4691	1.137197882
4692	1.137084657
4693	1.13707123
4694	1.137052333
4695	1.137037384
4696	1.136975238
4697	1.136967745
4698	1.136961193
4699	1.136827477
4700	1.136772161
4701	1.13663166
4702	1.136604601
4703	1.136504906
4704	1.136493784
4705	1.13645096
4706	1.13643368
4707	1.136383862
4708	1.136318759
4709	1.136314351
4710	1.136233413
4711	1.136168123
4712	1.136158212
4713	1.1360295
4714	1.135969285
4715	1.135956265
4716	1.135903057
4717	1.135813606
4718	1.135783129
4719	1.135754545
4720	1.135739354
4721	1.135666812
4722	1.13546086
4723	1.135437965
4724	1.135413888
4725	1.135370975
4726	1.1353373
4727	1.135219579
4728	1.135131644
4729	1.135067722
4730	1.135033371
4731	1.135007361
4732	1.13498298
4733	1.134804062
4734	1.134724443
4735	1.134689008
4736	1.134668632
4737	1.134546643
4738	1.134539005
4739	1.134512159
4740	1.134505586
4741	1.134475552
4742	1.134447558
4743	1.134377034
4744	1.134282199
4745	1.134158435
4746	1.134040973
4747	1.133880492
4748	1.133782807
4749	1.133761146
4750	1.133758034
4751	1.133639858
4752	1.133624657
4753	1.133589593
4754	1.133558584
4755	1.133497135
4756	1.133400495
4757	1.13334758
4758	1.133320527
4759	1.13327572
4760	1.13321709
4761	1.133150886
4762	1.133126333
4763	1.133092342
4764	1.13307949
4765	1.133040375
4766	1.132996544
4767	1.132944339
4768	1.132900664
4769	1.132853409
4770	1.132761844
4771	1.132715758
4772	1.13258567
